Date,SPTR Index,FNERTR Index,RU10INTR Index,SPGSCITR Index,GDDUEAFE Index,LBUSTRUU Index,LF98TRUU Index,GDLEEGF Index
12/14/2007,2303.788,8177.9399,3624.993,7263.52,6371.66,1364.59,901.06,84307.484
12/17/2007,2269.238,7963.1201,3569.601,7228.1201,6227.973,1367.4,900.48,81930.374
12/18/2007,2283.499,8035.9302,3590.453,7176.3999,6228.148,1373.13,900.19,82331.118
12/19/2007,2280.469,8145.8901,3587.416,7260.0601,6192.5,1376.46,899.96,82794.945
12/20/2007,2292.234,8151.6802,3608.047,7237.1099,6193.057,1379.34,899.1,82893.219
12/21/2007,2330.812,8288.0303,3667.842,7349.6602,6277.91,1371.42,898.01,84146.298
12/24/2007,2349.663,8588.3799,3697.571,7368.8599,6295.248,1368.96,898.07,85502.807
12/26/2007,2351.602,8440.8604,3699.999,7474.9561,6360.466,1365.4399,898.26,85836.047
12/27/2007,2318.723,8228.0303,3648.632,7512.0488,6383.19,1370.08,899.17,85997.367
12/28/2007,2322.108,8116.3599,3653.275,7465.04,6404.89,1377.34,900,85698.681
12/31/2007,2306.232,8185.75,3629.84,7466.2998,6402.91,1381.7,900.54,85767.867
1/2/2008,2273.406,8126.6602,3579.673,7710.1401,6402.958,1390.65,900.72,84987.555
1/3/2008,2273.414,7850.0298,3577.114,7720.1401,6386.739,1390.52,898.15,84369.141
1/4/2008,2217.592,7553.3701,3487.205,7649.8901,6277.339,1394.34,894.14,84297.969
1/7/2008,2224.761,7634.3701,3494.436,7489.5298,6217.873,1396.0699,891.35,83183.438
1/8/2008,2184.667,7348.23,3430.626,7601.6299,6242.762,1395.53,889.26,83767.156
1/9/2008,2214.602,7470.4902,3473.202,7553.8101,6192.648,1397.23,882.12,84352.68
1/10/2008,2232.245,7597.8501,3501.801,7440.2202,6148.757,1392.51,883.58,83896.359
1/11/2008,2202.027,7583.8901,3454.641,7417.0601,6119.48,1398.08,885.25,83181.477
1/14/2008,2225.976,7569.3501,3491.249,7539.46,6170.097,1399.63,886.03,83193.484
1/15/2008,2170.51,7369.9502,3404.702,7413.4399,6034.828,1403.67,886.17,81826.078
1/16/2008,2158.575,7510.3198,3385.698,7313.3901,5878.688,1401.99,883.36,78969.156
1/17/2008,2095.861,7381.3398,3286.936,7286.2998,5886.463,1405.4,880.09,78656.922
1/18/2008,2083.237,7290.7402,3268.478,7319.8999,5829.485,1404.96,878.32,78438
1/22/2008,2060.149,7527.0601,3234.172,7228.8901,5508.99,1412.73,873.29,72218.117
1/23/2008,2104.374,8185.7202,3303.578,7072.5698,5439.466,1415.91,872.27,73205.008
1/24/2008,2125.605,8014.3101,3339.666,7236.4199,5716.093,1402.72,878.14,74805.102
1/25/2008,2091.884,7918.3101,3289.565,7352.7798,5794.967,1407.37,884.98,76667.266
1/28/2008,2128.638,8199.2695,3349.344,7400.5898,5726.838,1408.55,884.5,75195.047
1/29/2008,2141.85,8122.8799,3371.177,7450.7002,5810.433,1405.16,888.47,76073.078
1/30/2008,2131.785,7955.8599,3353.445,7473.1401,5767.947,1401.52,888.66,75351.289
1/31/2008,2167.901,8101.79,3412.23,7464.3999,5812.047,1404.91,888.52,75126.336
2/1/2008,2194.427,8421.1504,3458.46,7307.6099,5902.381,1407.79,889.87,77082.805
2/4/2008,2171.514,8325.6299,3423.464,7392.71,5937.472,1406.16,891.18,78630.688
2/5/2008,2102.234,8009.5698,3316.081,7306.98,5741.466,1409.3101,888.98,77842.781
2/6/2008,2087.05,7881.4102,3289.906,7274.1499,5697.218,1407.13,887.58,76373.523
2/7/2008,2104.021,8071.0898,3316.259,7355.7402,5584.822,1400.02,883.58,75870.947
2/8/2008,2095.212,7811.23,3305.064,7596.4702,5579.667,1403.23,880.28,75906.891
2/11/2008,2107.653,7675,3325.483,7686.1401,5541.353,1405.17,877.44,75178.266
2/12/2008,2123.06,7893.9702,3347.27,7612.9902,5697.96,1401,875.61,76070.898
2/13/2008,2152.764,7953.6201,3393.638,7628.3901,5675.461,1400.12,876.36,76787.422
2/14/2008,2123.941,7784.7402,3348.636,7799.1099,5757.716,1392.29,877.06,78351.828
2/15/2008,2125.854,7854.0698,3350.788,7787.77,5703.466,1393.08,875.45,78231.891
2/19/2008,2124.119,7765.6499,3348.82,8065.7402,5820.158,1385.53,875.02,79480.758
2/20/2008,2141.954,7900.54,3377.398,8065.8999,5688.837,1383.1899,872.55,78832.688
2/21/2008,2115.126,7724.48,3335.291,8017.4702,5794.574,1392.91,874.92,79532.875
2/22/2008,2132.021,7897.48,3361.319,8064.9902,5761.396,1390.47,875.28,79137.461
2/25/2008,2161.511,8151.79,3410.055,8126.7402,5859.333,1383.6899,877.42,79752.305
2/26/2008,2176.476,8157.7798,3434.045,8260.79,5939.812,1387.88,880.86,80269.086
2/27/2008,2175.001,8093.2798,3429.51,8219.3896,6035.125,1390.42,881.79,80977.609
2/28/2008,2155.805,7949.25,3399.122,8376.5,5972.691,1398.3,880.42,81049.43
2/29/2008,2097.475,7813.5098,3307.983,8304.7695,5897.117,1406.86,876.4,79745.758
3/3/2008,2098.639,7892.9702,3309.798,8373.4902,5788.3,1405.26,875.87,78414.266
3/4/2008,2091.422,7837.6899,3297.228,8177.3501,5738.675,1398.86,874.93,77708.305
3/5/2008,2103.422,7859.0298,3317.039,8487.7598,5808.628,1389.95,875.19,77960.43
3/6/2008,2057.442,7535.1699,3242.622,8512.0898,5813.368,1386.73,874.12,78105.852
3/7/2008,2040.174,7652.0601,3214.17,8472.1904,5712.846,1391.63,871.98,76626.727
3/10/2008,2008.712,7522.2598,3161.018,8602.54,5648.108,1395.28,870.7,75306.508
3/11/2008,2083.363,8011.71,3276.577,8674.75,5682.812,1388.99,868.1,76833.258
3/12/2008,2065.21,7871.98,3249.69,8764.7803,5814.359,1400.01,866.88,77451.175
3/13/2008,2075.883,7971.3101,3268.75,8809.8301,5755.308,1396.03,861.69,75597.289
3/14/2008,2032.785,7832.6099,3201.686,8739.4697,5708.137,1401.33,862.21,75298.313
3/17/2008,2014.876,7821.0601,3166.717,8361.2803,5536.334,1411.5,858.52,72614.002
3/18/2008,2100.377,8198.5195,3299.298,8629.1104,5681.788,1405.11,860.99,73547.086
3/19/2008,2049.395,8131.25,3219.131,8231.1504,5642.206,1412.8199,865.1,73525.031
3/20/2008,2098.463,8449.8301,3293.603,8114.46,5556.962,1414.84,864.65,72670.883
3/24/2008,2130.623,8598.4404,3347.066,8128.2998,5559.459,1405.24,869.64,74167.063
3/25/2008,2135.542,8630.0801,3358.695,8209.8496,5789.665,1408.3199,873.85,76046.445
3/26/2008,2116.925,8447.6104,3330.315,8441.6699,5831.95,1408.1,874.39,76286.18
3/27/2008,2093.111,8355.6904,3292.643,8531.0801,5870.088,1404.98,875.12,76194.177
3/28/2008,2076.556,8261.0898,3266.493,8420.3896,5857.029,1408.92,875.53,76874.602
3/31/2008,2088.418,8300.4004,3285.568,8207.2598,5837.903,1411.66,873.38,76387.695
4/1/2008,2163.383,8751.0996,3401.522,8129.2402,5891.67,1405.1801,874.99,76942.938
4/2/2008,2159.633,8746.8398,3397.788,8356.5,6005.13,1402.3199,878.9,78153.422
4/3/2008,2162.458,8928.0498,3404.04,8307.04,6025.488,1403.79,881.3,78577.055
4/4/2008,2164.211,8784.0596,3408.374,8448.7598,6073.583,1413.01,886.3,78550
4/7/2008,2167.605,8788,3414.204,8608.4004,6113.908,1410.52,891.35,79520.414
4/8/2008,2157.279,8662.96,3399.732,8564.0898,6044.859,1410.35,890.57,79102.453
4/9/2008,2139.993,8467.75,3370.116,8753.8213,6014.538,1415.5,889.91,78786.477
4/10/2008,2149.669,8559.7803,3387.314,8731.0898,6003.827,1411.59,888.21,79189.398
4/11/2008,2106.013,8430.9199,3319.203,8703.4697,5981.579,1415.37,888.78,79401.469
4/14/2008,2098.915,8382.5996,3308.65,8779.3701,5912.215,1413.27,888.29,78384.984
4/15/2008,2108.591,8485.6299,3323.556,8913.2695,5929.607,1408.6899,889.5,78895.883
4/16/2008,2156.673,8822.3701,3400.685,9016.6299,6072.432,1400.4399,891.74,79764.188
4/17/2008,2158.077,8867.7305,3401.24,8998.25,6048.535,1398.99,892.71,80264.398
4/18/2008,2197.235,8851.3896,3461.269,9067.2305,6078.622,1401.29,899.28,80527.359
4/21/2008,2193.872,8751.5596,3456.522,9057.7402,6148.767,1405.41,901.46,81202.508
4/22/2008,2174.59,8709,3425.529,9164.0801,6124.595,1406.1899,903.11,81279.769
4/23/2008,2180.91,8843.8203,3434.909,9166.7305,6134.32,1405.4399,904.03,81348.57
4/24/2008,2194.964,9040.2197,3456.927,9030.4297,6074.229,1398.96,904.61,81314.398
4/25/2008,2209.251,9064.6602,3481.283,9152.3604,6146.947,1397.87,905.75,81460.383
4/28/2008,2207.017,9052.0801,3478.707,9192.7305,6188.722,1401.6899,907.76,81812.469
4/29/2008,2198.498,8928.46,3464.009,8971.8398,6156.817,1403.84,908.29,81212.172
4/30/2008,2190.131,8786.7402,3452.162,8860.9297,6162.273,1408.71,911.02,81932.164
5/1/2008,2228.093,9006.8301,3509.92,8741.7998,6125.167,1410.54,913.43,81915.293
5/2/2008,2235.299,8989.1602,3521.215,8987.8096,6220.972,1407.02,916.98,82875.244
5/5/2008,2225.368,8974.6396,3507.835,9188.6299,6238.795,1407.6,917.59,83149.648
5/6/2008,2242.473,9031.6699,3535.174,9319.3096,6246.744,1405.41,915.22,83615.242
5/7/2008,2202.77,8769.4697,3475.381,9413.71,6236.41,1407.62,915.52,83300.563
5/8/2008,2210.952,8762.1504,3489.664,9458.7803,6244.15,1412.12,914.56,83291.485
5/9/2008,2196.537,8697.2305,3469.729,9615.1504,6172.075,1412.49,913.3,82695.422
5/12/2008,2220.811,8919.6504,3507.48,9511.8799,6209.867,1411.73,913.21,82985.609
5/13/2008,2220.462,8950.2803,3509.757,9612.0098,6207.765,1402.87,912.59,83635.086
5/14/2008,2229.744,9019.5195,3524.062,9517.0703,6226.498,1401.38,913.97,84034.023
5/15/2008,2253.763,9124.5498,3562.863,9505.3096,6275.884,1409.8199,916.3,84913.898
5/16/2008,2256.635,9058.6201,3569.277,9618.2803,6345.604,1410.24,918.14,85785.211
5/19/2008,2258.74,9066.4004,3570.647,9615.6699,6391.759,1412.67,920.76,86444.055
5/20/2008,2237.787,8937.29,3540.067,9782.3896,6337.65,1416.38,920.82,85592.242
5/21/2008,2202.021,8738.1797,3483.1,10033.7002,6317.328,1412.77,919.92,85403.531
5/22/2008,2208.198,8694.1602,3492.955,9899.7998,6317.308,1405.42,917.26,84743.898
5/23/2008,2179.054,8640.8096,3448.434,9978.7998,6259.43,1410.58,916.82,83799.125
5/27/2008,2193.978,8775.8203,3471.255,9800.5996,6199.722,1404.74,913.96,82832.141
5/28/2008,2203.102,8784.9697,3487.949,9897.2002,6185.14,1399.01,914.16,82979.922
5/29/2008,2215.117,8896.1201,3506.694,9607.5996,6197.718,1394.49,913.94,83103.406
5/30/2008,2218.499,8854.4697,3515.466,9667.5996,6233.993,1398.38,914.31,83472.789
6/2/2008,2195.269,8699.3496,3480.805,9737.9004,6212.362,1402.98,913.59,83311.398
6/3/2008,2182.646,8757.9199,3462.58,9559.2998,6193.885,1406.98,912.9,82020.734
6/4/2008,2183.01,8816.6602,3462.965,9431.2998,6167.504,1403.6,911.53,81096.151
6/5/2008,2225.742,9031.0801,3531.921,9748.4004,6159.396,1398,915.42,81980.734
6/6/2008,2157.236,8638.7695,3426.564,10346,6152.975,1402.59,916.98,81782.188
6/9/2008,2159.028,8451.2998,3428.227,10127.5996,6088.51,1396.17,915.77,80825.227
6/10/2008,2153.769,8505.6299,3417.515,9993.5996,5946.607,1387.26,913.84,79035.398
6/11/2008,2117.837,8336.3398,3360.843,10319.2998,5907.736,1391.24,913.43,78738.859
6/12/2008,2124.937,8419.5703,3370.581,10342,5850.969,1382.45,912.09,78245.195
6/13/2008,2156.961,8586.0195,3421.627,10270.2002,5863.931,1379.47,911.83,78198.131
6/16/2008,2157.14,8695.3799,3425.355,10302.5,5915.373,1380.4,912.08,78843.352
6/17/2008,2142.552,8414.9404,3404.93,10278.9004,5952.645,1383.87,913.44,79161.523
6/18/2008,2121.776,8297.2695,3372.233,10423.2998,5909.491,1390.51,911.83,78927.102
6/19/2008,2130.303,8504.21,3384.973,10156.7002,5841.894,1387.48,909.24,77950.289
6/20/2008,2090.815,8285.3604,3322.988,10313.5996,5793.787,1390.39,906.29,76848.867
6/23/2008,2090.936,8102.2998,3321.935,10383.2998,5738.147,1387.0601,903.04,76391.133
6/24/2008,2085.077,8133.0601,3308.392,10373.4004,5742.021,1390.14,897.28,75684.008
6/25/2008,2097.365,8258.3604,3328.663,10246.7998,5768.046,1389.9399,896.95,76598.914
6/26/2008,2036.401,7962.5498,3232.937,10585.7002,5728.864,1393.91,891.99,76053.398
6/27/2008,2028.891,7891.27,3221.12,10608.9004,5696.271,1396.35,888.72,75237.219
6/30/2008,2031.471,7891.5,3223.451,10560,5725.399,1397.25,888.75,75242.344
7/1/2008,2039.656,7918.6401,3234.234,10636.4805,5630.739,1395.48,884.61,74186.547
7/2/2008,2002.643,7764.5498,3170.392,10806.5996,5606.858,1396.91,883.19,73134
7/3/2008,2004.867,7726.1699,3167.887,10898.0996,5582.448,1395.65,881.73,71628.938
7/7/2008,1988.089,7557.5098,3140.26,10590.5996,5578.971,1397.72,880.71,71844.664
7/8/2008,2022.826,8073.79,3195.08,10236.2998,5492.463,1403.3,878.31,70746.102
7/9/2008,1976.965,7501.3301,3126.242,10239.7998,5584.127,1407.87,881.77,71366.766
7/10/2008,1990.783,7670.8301,3148.163,10561.5996,5521.876,1408.26,879.44,71493.797
7/11/2008,1968.863,7664.2998,3116.211,10725.2998,5459.592,1400.51,874.5,71747.007
7/14/2008,1951.084,7383.96,3089.2,10689.2002,5469.673,1405.4301,876.56,71661.453
7/15/2008,1929.847,7340.46,3055.588,10311,5390.802,1406.78,872.24,69858.25
7/16/2008,1978.469,7827.7798,3131.378,10112.7002,5375.411,1399.05,871.85,69902.328
7/17/2008,2002.304,7974.8301,3166.758,9788.5996,5503.315,1389.13,875.18,70851.781
7/18/2008,2002.884,7979.8398,3166.857,9698.2998,5525.816,1384.35,878.15,70255.742
7/21/2008,2001.855,8021.5098,3170.235,9793.5,5569.289,1386.12,881.9,71595.273
7/22/2008,2028.905,8270.4404,3210.223,9587.4004,5576.435,1383.8101,879.95,71172.203
7/23/2008,2037.151,8459.1396,3220.72,9345,5631.069,1382.79,882.92,72136.469
7/24/2008,1990.086,7892.77,3143.209,9353.9004,5594.907,1393.58,882.27,71601.273
7/25/2008,1998.406,8068.98,3158.513,9251.5996,5536.162,1385.95,880.38,70317.703
7/28/2008,1961.23,7857.8501,3102.806,9331.9004,5514.607,1393.59,878.29,70308.055
7/29/2008,2007.213,8314.8203,3174.393,9184.0996,5456.354,1391.3101,876.63,69710.758
7/30/2008,2040.807,8280.1904,3227.208,9410.5996,5531.466,1392.42,876.97,71252.938
7/31/2008,2014.394,8165.4199,3185.967,9267.7002,5542.113,1396.11,876.91,71465.469
8/1/2008,2003.162,8168.3799,3168.725,9296.4004,5453.401,1397.3101,872.64,70602.82
8/4/2008,1985.233,8043.6699,3133.847,9004.5,5399.483,1395.02,871.59,69194.008
8/5/2008,2042.444,8434.7998,3219.693,8870.2002,5451.734,1393.23,872.14,68769.867
8/6/2008,2050.229,8375.5195,3234.948,8816.7998,5497.435,1388.9301,873.44,69766.031
8/7/2008,2013.655,8141.6802,3179.124,8903.2002,5456.683,1396.63,874.64,69603.625
8/8/2008,2061.773,8482.3701,3251.472,8575.2998,5388.534,1396.9,873.86,69111.211
8/11/2008,2076.591,8675.1201,3274.819,8549.7002,5455.596,1392.8101,875.41,69203.258
8/12/2008,2051.662,8445.8398,3237.055,8463.2002,5412.86,1397.84,878.17,68869.289
8/13/2008,2046.347,8337.9004,3232.292,8679.4004,5289.022,1395.3101,878.14,68478.055
8/14/2008,2057.722,8479.0596,3251.237,8612.9004,5304.181,1398,878.32,69096.086
8/15/2008,2066.356,8457.9502,3262.76,8496.4004,5260.146,1401.12,880,68619.683
8/18/2008,2035.299,8283.0898,3214.75,8482.9004,5278.172,1402.91,880.74,67753.492
8/19/2008,2016.517,8099.9199,3185.555,8581.5,5153.863,1401.84,878.26,66745.625
8/20/2008,2029.151,8112.8701,3205.56,8661.5,5179.484,1407.7,877.82,67848.367
8/21/2008,2034.347,8005.7598,3213.541,9041.2002,5192.478,1403.86,876.34,67391.133
8/22/2008,2057.638,8280.4297,3248.897,8645.9004,5220.402,1402.13,876.25,67386
8/25/2008,2017.267,8009.7402,3185.766,8650.0996,5223.954,1407.27,877.43,67341.422
8/26/2008,2024.724,8101.79,3197.747,8727.2002,5181.97,1408.17,877.79,66847.141
8/27/2008,2041.237,8165.6201,3225.081,8821.7002,5202.189,1410.03,878.13,67715.524
8/28/2008,2071.862,8439.0898,3272.406,8635.7998,5259.006,1409.71,879.33,67914.281
8/29/2008,2043.532,8345.8096,3229.835,8609.5,5318.98,1409.36,879.98,68032.703
9/2/2008,2035.237,8418.8896,3212.382,8233,5235.994,1413.59,881,66874.734
9/3/2008,2032.127,8553.4404,3203.056,8211.5,5168.214,1416.4399,879.8,66012.945
9/4/2008,1971.369,8297.4297,3109.219,8135,5036.932,1420.3,879.7,64740.73
9/5/2008,1980.183,8316.0195,3123.408,7998.1001,4903.578,1418.02,878.77,63808.691
9/8/2008,2021.129,8687.1602,3181.257,8015.1001,5051.437,1429.46,882.25,65374.359
9/9/2008,1952.138,8328.5498,3069.281,7825.7002,4982.963,1430.25,882.01,63354.53
9/10/2008,1964.248,8377.6396,3091.293,7756.8999,4929.024,1428.13,880.15,62944.516
9/11/2008,1992.001,8447.4697,3132.001,7688.5,4845.914,1428.12,879.44,62143.726
9/12/2008,1996.255,8552.3398,3143.919,7752.2998,4986.185,1421.9301,879.65,62837.883
9/15/2008,1902.174,7809.0098,2996.459,7451.2998,4870.556,1429.27,871.4,60846.164
9/16/2008,1935.49,8311,3047.686,7155.7002,4706.815,1423.9,861.82,58478.055
9/17/2008,1844.306,7845.8301,2905.316,7497.3999,4657.229,1420.83,855.48,57191.711
9/18/2008,1924.849,8725.29,3031.773,7478.7998,4647.341,1415.8199,850.22,57511.16
9/19/2008,2002.322,8885.3096,3157.608,7755.8999,4980.997,1405.88,859.82,62553.141
9/22/2008,1925.855,8093.73,3034.011,8149.2002,5012.642,1404.42,860.02,62767.977
9/23/2008,1895.781,8151.5898,2987.82,8003.8999,4968.334,1402.26,853.32,61282.469
9/24/2008,1892.051,8037.5,2979.763,7958.5,4931.627,1404.66,847.26,61581.07
9/25/2008,1929.244,8192.6699,3034.406,8059.8999,4985.821,1399.15,837.38,62144.785
9/26/2008,1935.787,8451.7598,3039.94,7958.5,4901.35,1397.0601,827.14,61187.898
9/29/2008,1765.724,7827.7402,2775.814,7349.3999,4656.694,1408.09,819.3,58401.777
9/30/2008,1861.438,8329.6797,2922.129,7538.2998,4551.75,1390.4301,809.78,59617.398
10/1/2008,1853.264,8138.2202,2906.507,7429.2002,4595.97,1393.52,803.55,59453.934
10/2/2008,1778.897,7616.71,2781.493,7096.2998,4479.545,1397.63,784.5,58163.82
10/3/2008,1754.907,7249.3501,2740.728,7068.8999,4529.162,1399.24,779.72,56884.746
10/6/2008,1687.335,6992.3901,2631.292,6628.3999,4185.922,1409.05,763.46,52932.418
10/7/2008,1590.513,6460.0298,2480.844,6713.1001,4179.685,1403.11,758.47,52465.887
10/8/2008,1573.342,6411.9399,2454.626,6657.8999,3915.367,1390.25,744.24,49556.414
10/9/2008,1453.519,5762.4102,2269.912,6576.7002,3872.691,1378.08,730.75,49903.641
10/10/2008,1436.562,6578.7002,2242.917,6031.8008,3546.427,1371.6,696.4,47876.563
10/13/2008,1602.928,6854,2504.715,6264.6001,3822.368,1364.11,698.05,50535.079
10/14/2008,1594.414,6375.1699,2485.555,6131.6001,4035.358,1364.11,716.18,52845.941
10/15/2008,1450.504,5555.9302,2259.238,5846.3999,3843.226,1362.75,698.05,49782.992
10/16/2008,1512.206,5830.0498,2353.238,5586.7998,3571.239,1365.1801,685.6,47367.875
10/17/2008,1502.838,5810.9199,2342.917,5714.7998,3695.621,1363.05,680.79,46067.895
10/20/2008,1574.5,5842.7998,2453.723,5822.5,3810.845,1369.12,686.41,47769.858
10/21/2008,1526.02,5633.4302,2379.02,5697.3999,3815.353,1380.97,689.75,47594.145
10/22/2008,1433.221,5193.79,2233.843,5360,3566.734,1382.76,687.55,44935.922
10/23/2008,1451.373,5131.5098,2252.306,5385,3530.333,1384.9399,682.49,43286.281
10/24/2008,1401.291,4788.27,2176.011,5152.7002,3335.456,1372.79,672.42,40108.41
10/27/2008,1356.78,4510.3799,2104.634,5143.6001,3168.987,1367.15,669.16,38425.41
10/28/2008,1503.158,5303.9399,2324.688,5122.7002,3255.371,1361.23,671.05,40740.602
10/29/2008,1486.728,5132.77,2309.413,5470.2998,3534.857,1360.75,678.34,41900.359
10/30/2008,1525.365,5340.5298,2373.664,5308.2002,3651.871,1359.63,684.53,45495.543
10/31/2008,1548.814,5691.8198,2411.907,5412.6001,3633.501,1357.61,680.97,46323.289
11/3/2008,1544.913,5478.4302,2405.864,5235.7002,3678.204,1362.97,681.5,47454.879
11/4/2008,1607.997,5798.1001,2501.548,5627.3999,3876.583,1376.42,687.25,48531.645
11/5/2008,1524.214,5199.4302,2370.876,5329.5,3906.161,1383.17,689.74,48154.821
11/6/2008,1448.009,4954.7002,2251.895,5045.7998,3638.83,1381.83,686.79,45498.059
11/7/2008,1490.307,5277.29,2316.959,5042,3645.045,1378.6,682.01,46138.188
11/10/2008,1471.642,4795.6699,2285.039,5152.8999,3711.871,1382.55,682.28,47489.078
11/11/2008,1439.216,4723.75,2233.438,4935.2998,3519.616,1382.55,681.5,45858.344
11/12/2008,1365.149,4383.6099,2117.208,4750.2002,3438.689,1387.35,674.12,44582.773
11/13/2008,1459.817,4885.2402,2265.393,4840.6001,3373.047,1378.83,668.38,44013.996
11/14/2008,1399.196,4350,2169.591,4781,3423.833,1380.23,662.41,44235.613
11/17/2008,1363.137,4192.8599,2115.482,4672.2002,3356.884,1380.46,657.7,43704.68
11/18/2008,1376.815,4154.6099,2134.426,4620.1001,3341.757,1380.95,647.75,42221.148
11/19/2008,1292.756,3619.27,2001.394,4587.2002,3246.789,1382.04,634.25,41594.188
11/20/2008,1206.039,3324.04,1864.448,4322.8999,3094.366,1384.51,618.56,39890.734
11/21/2008,1282.59,3560.1001,1980.371,4346.6001,3071.784,1384.74,609.1,40363.402
11/24/2008,1365.634,4214.6699,2111.198,4648.1001,3292.545,1382.24,607.69,41390.103
11/25/2008,1374.789,4267.1099,2127.63,4443.7002,3384.709,1399.42,610.93,42331.605
11/26/2008,1423.904,4471.0098,2207.479,4652.1001,3359.024,1401.38,614.5,43286.563
11/28/2008,1437.679,4379.5498,2229.518,4609.2998,3438.81,1401.8,617.55,44475.922
12/1/2008,1309.392,3531.1599,2027.37,4316.1001,3283.979,1408.88,616.58,43643.837
12/2/2008,1361.789,4004.79,2108.891,4185.2998,3287.3,1410.8,617.92,42802.926
12/3/2008,1397.716,4211.7598,2164.647,4148,3310.135,1411.53,614.56,42871.535
12/4/2008,1356.812,4083.5901,2099.784,3943,3300.221,1418.14,613.16,43008.691
12/5/2008,1406.363,4510.9302,2177.844,3731.2,3202.383,1414.75,606.13,43018.5
12/8/2008,1460.603,4961.5498,2262.954,3919.2,3430.768,1414.4,609.68,45697.066
12/9/2008,1426.88,4540.3599,2211.348,3832.3999,3465.282,1420.3101,612.65,45801.517
12/10/2008,1444,4907.6001,2241.459,3918.3,3507.07,1423.39,610.82,47525.957
12/11/2008,1403.196,4162.02,2175.317,4158.7998,3561.794,1426.6,606.65,47455.367
12/12/2008,1413.071,4612.2798,2195.017,4081.3999,3471.655,1427.85,598.84,46220.133
12/15/2008,1395.211,4426.4199,2165.505,4030.7,3571.091,1430.27,600.84,47005.992
12/16/2008,1466.874,5056.2798,2277.871,4023.2,3586.948,1438.46,602.46,47656.379
12/17/2008,1452.876,5128.1299,2261.167,3953.5,3710.186,1447.3101,607.09,48277.387
12/18/2008,1422.186,4717.1201,2213.362,3821.2,3725.174,1453.21,614.27,48208.758
12/19/2008,1426.388,4985.5298,2221.078,3819.8,3607.859,1452.02,618.49,47739.961
12/22/2008,1400.417,4826.5098,2179.281,3711.3,3568.032,1451.29,623.81,46845.391
12/23/2008,1387.079,4816.8501,2159.848,3688.8999,3561.915,1450.1899,629.89,46046.578
12/24/2008,1395.755,4857.79,2172.388,3532.3,3540.05,1450.3199,630.83,45751.66
12/26/2008,1403.223,4910.4902,2185.905,3640.2,3567.298,1452.9301,637.1,45591.336
12/29/2008,1398.251,4645.6001,2176.102,3745,3637.489,1455.4301,645.16,45946.637
12/30/2008,1432.652,4865.6802,2230.815,3718.5,3668.225,1458.05,659.39,46376.895
12/31/2008,1452.976,5097.46,2265.144,3995.3999,3645.936,1454.1,665,46532.219
1/2/2009,1499.166,4932.7998,2336.949,4109.7002,3729.409,1446.47,669.24,47954.324
1/5/2009,1492.207,4819.79,2328.708,4250.6001,3729.432,1447.27,681.69,49346.607
1/6/2009,1503.866,5088.4702,2350.223,4316,3724.792,1451.85,701.25,49781.609
1/7/2009,1459.578,4883.0898,2280.703,4020.8,3774.906,1455.7,709.97,48795.246
1/8/2009,1464.601,4844.9199,2290.784,3938,3745.201,1457.4399,705.69,47856.605
1/9/2009,1433.412,4603.5698,2242.172,3924,3699.209,1459.4301,708.9,47498.754
1/12/2009,1401.069,4321.1899,2188.92,3741.8,3631.769,1463.38,711.7,46442.574
1/13/2009,1403.627,4459.5298,2194.826,3785.1001,3509.381,1462.02,708.74,46219.918
1/14/2009,1356.789,4229.0601,2120.015,3740.3999,3418.223,1464.02,703.12,45820.754
1/15/2009,1358.64,4370.4502,2126.076,3722.7,3332.516,1462.65,698.62,44760.773
1/16/2009,1368.919,4558.77,2143.934,3712.7,3405.862,1459.33,701.58,45263.391
1/20/2009,1296.633,4030.75,2028.67,3579.5,3250.663,1457.03,701.59,44008.109
1/21/2009,1353.328,4458.6499,2116.989,3672.7,3228.317,1448.6801,699.41,43784.578
1/22/2009,1332.84,4233.6099,2082.762,3652.6001,3225.477,1447.9301,698.88,43649.84
1/23/2009,1340.018,4354.0698,2095.33,3793,3153.478,1447.08,696.98,43314.094
1/26/2009,1347.468,4329.6401,2106.402,3793,3266.779,1447.8199,697.7,43763.395
1/27/2009,1362.184,4397.2002,2129.357,3594.3,3332.537,1453.5601,699.06,44042.559
1/28/2009,1408.072,4774.1201,2201.847,3647.6001,3408.311,1449.0699,703.95,45034.059
1/29/2009,1361.535,4378.7002,2128.827,3631,3361.424,1442.05,705.67,45070.195
1/30/2009,1330.51,4215.2002,2080.263,3638.2,3288.719,1441.27,704.86,45175.289
2/2/2009,1329.813,4293.9199,2079.747,3541.1001,3207.477,1447.27,705.52,44329.32
2/3/2009,1350.885,4255,2111.28,3552.3,3280.459,1442.05,705.31,44897.418
2/4/2009,1341.765,4168.8101,2098.881,3552.2,3337.26,1438.83,707.97,45583.82
2/5/2009,1363.816,4082.78,2133.709,3626.6001,3314.501,1439.71,710.29,45678.395
2/6/2009,1401.061,4381.4902,2193.883,3614.3999,3365.948,1436.98,711,47180.043
2/9/2009,1403.194,4430.0298,2196.731,3608.3999,3406.1,1437.73,712.79,47556.465
2/10/2009,1334.303,4023.9099,2090.978,3502.5,3335.866,1447.54,715.07,47454.844
2/11/2009,1345.5,4098.8999,2107.026,3448.3999,3307.621,1451.27,714.4,47080.203
2/12/2009,1348.151,4028.4399,2112.526,3425.8,3234.711,1453.2,712.41,46394.18
